timestamp,steering_angle,throttle,speed
00:03.959,-0.01968204602599144,1.0,0.0005
00:04.158,-0.017934534698724747,0.9062202559686103,0.00048000000000000007
00:04.345,-0.017620829865336418,1.0,0.0004420000000000001
00:04.492,-0.019118063151836395,1.0,0.00040780000000000015
00:04.633,-0.03061486780643463,0.9605441795576215,0.23144702
00:04.782,-0.028378712013363838,0.8828970011645192,0.6297823180000001
00:04.934,-0.028161462396383286,0.7983211213062733,1.1502340862000002
00:05.081,-0.01874135062098503,0.700917187562774,1.7788306775800002
00:05.222,-0.022966459393501282,0.5923296372715882,2.5389776098220005
00:05.364,-0.019273342564702034,0.48819624202187495,3.3400098488398005
00:05.500,0.01236401591449976,0.3978781745730934,4.15906886395582
00:05.646,-0.006188445258885622,0.2996883479514161,5.039611977560238
00:05.788,0.014593821950256824,0.23660693043922842,5.874300779804215
00:05.941,0.01950107142329216,0.17895025868352066,6.705350701823793
00:06.132,0.0024644467048346996,0.1616321948955186,7.5079156316414135
00:06.294,0.025834087282419205,0.15647808547609987,8.263124068477271
00:06.450,0.030325202271342278,0.14752963287174348,8.973071661629545
00:06.590,-0.01839773915708065,0.1305048549491803,9.60779449546659
00:06.732,-0.029656484723091125,0.11919989195882508,10.184765045919931
00:06.882,-0.014105669222772121,0.12129609069819702,10.72022854132794
00:07.025,-0.02485530450940132,0.13436798749076723,11.195355687195146
00:07.186,-0.015303282998502254,0.14345399762228878,11.629800118475632
00:07.338,-0.006738113705068827,0.17076694114272883,12.01836010662807
00:07.491,-0.03029736690223217,0.19153513696686175,12.356974095965263
00:07.640,-0.052827101200819016,0.21870756577758838,12.662046686368738
00:07.787,-0.045962002128362656,0.23100791347696936,12.948882017731865
00:07.938,-0.045292194932699203,0.24750293687891384,13.203553815958678
00:08.082,-0.03913350775837898,0.25938308841068125,13.456288434362811
00:08.226,-0.0233169998973608,0.269167876450568,13.69033959092653
00:08.385,-0.01854003593325615,0.27390291229946406,13.919595631833879
00:08.528,-0.016692528501152992,0.27886709893075284,14.15005606865049
00:08.677,-0.04701421782374382,0.2805453260977198,14.36541046178544
00:08.811,-0.02660047449171543,0.27813160901330614,14.583749415606897
00:08.956,-0.03480183333158493,0.26731709491389344,14.822734474046207
00:09.102,-0.03699313849210739,0.2623300272080018,15.043421026641585
00:09.247,-0.04437374696135521,0.24884160349378584,15.285168923977428
00:09.398,-0.023220235481858253,0.23807498352736517,15.532582031579686
00:09.554,-0.015431967563927174,0.23382578556541164,15.734613828421718
00:09.693,-0.04902340844273567,0.22236511913049076,15.979482445579546
00:09.833,-0.019791364669799805,0.20668156370781388,16.218204201021592
00:09.974,-0.03406680375337601,0.19073335442708816,16.448933780919432
00:10.143,-0.018287884071469307,0.1906484714817249,16.62806040282749
00:10.290,-0.03564520552754402,0.19574673653289074,16.798744362544742
00:10.424,-0.007933608256280422,0.19157393616659008,16.962049926290266
00:10.556,-0.03933142125606537,0.18636441671621695,17.11525493366124
00:10.713,-0.00256017642095685,0.1721703564617367,17.299539440295117
00:10.859,0.0015094648115336895,0.17799359741701304,17.430855496265607
00:11.041,0.0041422354988753796,0.17662731535070245,17.553789946639046
00:11.222,0.03742801770567894,0.17540649492925722,17.709780951975144
00:11.380,0.028255805373191833,0.17874327463329115,17.81210285677763
00:11.520,0.024312414228916168,0.16950933543007243,17.947412571099868
00:11.659,0.016186201944947243,0.1673128878151499,18.03333131398988
00:11.798,0.02595260925590992,0.16653583716545126,18.113288182590892
00:11.961,0.021467719227075577,0.15592756428234394,18.226629364331803
00:12.109,-0.01789349690079689,0.15984213006080922,18.291336427898624
00:12.249,0.01087931264191866,0.15032011813546708,18.388802785108762
00:12.391,-0.028626786544919014,0.14243689997897263,18.47725250659789
00:12.525,-0.042015597224235535,0.1461068112926459,18.5173572559381
00:12.674,-0.02205989882349968,0.13804102256143608,18.591491530344292
00:12.821,-0.015263854525983334,0.14345887939463053,18.61732237730986
00:12.966,-0.008210361935198307,0.13667362151294368,18.676600139578873
00:13.125,-0.011806762777268887,0.1323400551022059,18.726910125620986
00:13.273,-0.005975770298391581,0.13962586626234363,18.72735911305889
00:13.416,0.004345334600657225,0.13359032119413666,18.765703201753
00:13.560,0.006881797220557928,0.12975453947913482,18.795792881577697
00:13.703,0.008184702135622501,0.13688511792009272,18.77598359341993
00:13.838,0.009314163587987423,0.1314445125362341,18.79679523407794
00:13.987,0.001137580256909132,0.1276279695625737,18.810635710670145
00:14.136,-0.023974601179361343,0.13542351700327898,18.774692139603133
00:14.309,-0.021684762090444565,0.13028016270519,18.782112925642817
00:14.448,-0.05542368069291115,0.13609504693186425,18.740231633078537
00:14.583,-0.06646306812763214,0.14000178476170222,18.69620846977068
00:14.730,-0.06193513795733452,0.14339073544346184,18.651947622793614
00:14.874,-0.07337896525859833,0.13461169432276351,18.652342860514253
00:15.024,-0.08708798885345459,0.13799184751219787,18.603658574462827
00:15.169,-0.0625457614660263,0.12902037928421528,18.601772717016544
00:15.314,-0.081979900598526,0.12150072165580673,18.59742544531489
00:15.475,-0.05014573410153389,0.12613662560438116,18.5442629007834
00:15.619,-0.035521045327186584,0.11751042955899467,18.53868661070506
00:15.768,-0.02545987255871296,0.11057919706743707,18.528867949634552
00:15.915,-0.013735285960137844,0.10582853912307971,18.5136211546711
00:16.163,-0.03225180506706238,0.1125073094079933,18.44842903920399
00:16.324,-0.021278880536556244,0.103609168360207,18.43075613528359
