timestamp,steering_angle,throttle,speed
00:02.499,-0.017012009397149086,1.0,0.0
00:02.634,-0.017012009397149086,1.0,0.0
00:02.761,-0.017012009397149086,0.8828131750489847,0.438
00:02.893,-0.0774453803896904,0.8826724475632386,0.3155
00:03.010,-0.08073588460683823,0.696302494488779,1.0946
00:03.132,-0.09234965592622757,0.4850326352739291,2.1269
00:03.375,-0.0780644491314888,0.34883845966857774,3.0196
00:03.645,-0.0694102868437767,0.2615268959078108,4.0401
00:03.903,-0.08571213483810425,0.16226365863751258,5.2145
00:04.142,-0.061851389706134796,0.04507493846536603,6.5641
00:04.395,-0.05269663780927658,0.030543993435966976,7.4107
00:04.696,-0.00842742808163166,0.059130121085596066,8.0371
00:04.953,-0.014248350635170937,0.14500239684638633,8.3147
00:05.221,-0.010969819501042366,0.25021050980232956,8.2432
00:05.425,0.030889971181750298,0.3324146762588833,8.1024
00:05.616,0.010430281981825829,0.36491870247927594,8.0833
00:05.773,0.03952509164810181,0.33771322415588145,8.3231
00:05.921,0.04216071218252182,0.26876389653216826,8.7706
00:06.052,0.0060004573315382,0.18391553502557575,9.3362
00:06.195,-0.005945572629570961,0.12402118682001437,9.8199
00:06.320,-0.007642047479748726,0.07533463079461178,10.3131
00:06.443,-0.010564098134636879,0.07015434957418112,10.5818
00:06.569,0.0072685834020376205,0.08249048439968698,10.7608
00:06.694,-0.00516599602997303,0.12099623220958922,10.8006
00:06.816,0.011128997430205345,0.16513333628261467,10.776
00:06.938,-0.014938266947865486,0.2017492044959282,10.7451
00:07.058,-0.016645992174744606,0.227039345663678,10.7354
00:07.194,-0.023665951564908028,0.23805820254357798,10.7717
00:07.316,-0.03164086490869522,0.2296380180571857,10.8988
00:07.448,-0.04617290943861008,0.2126759778084248,11.0615
00:07.605,-0.05197039991617203,0.16583345543853684,11.3851
00:07.761,-0.049647361040115356,0.14216161532040433,11.6709
00:07.885,-0.03026420809328556,0.22494928386450536,11.4193
00:08.007,-0.043041400611400604,0.10173523870764578,12.0743
00:08.134,-0.060475923120975494,0.20341374243805205,11.7442
00:08.295,-0.040354080498218536,0.20372949942772103,11.8192
00:08.523,-0.04611936956644058,0.17755593126932873,12.0556
00:08.766,-0.06261128932237625,0.22316423259943122,11.9636
00:09.003,-0.05019658803939819,0.19766822790572533,12.1972
00:09.274,-0.049468427896499634,0.07956677215807487,12.9556
00:09.536,-0.08020487427711487,0.08712985166520368,13.2131
00:09.797,-0.037342362105846405,0.0867706634588828,13.4601
00:10.051,-0.023509034886956215,0.06954940773826708,13.7766
00:10.340,0.0020675640553236008,0.21986267944547466,13.1761
00:10.557,0.02635437808930874,0.1452483439056707,13.6006
00:10.761,0.022238044068217278,0.2763778060830836,13.0002
00:11.009,0.06109726428985596,0.30006964176953965,12.8147
00:11.150,0.03290766477584839,0.1348386564994004,13.6093
