timestamp,steering_angle,throttle,speed
00:03.618,-0.016888754442334175,1.0,0.0
00:03.847,-0.016888754442334175,0.9195181654321323,0.0
00:04.061,-0.016888754442334175,0.8961503406670723,0.043800000000000006
00:04.252,-0.08722590655088425,0.8754585466602292,0.041620000000000004
00:04.406,-0.09326306730508804,0.8150479795226876,0.28710800000000003
00:04.543,-0.07723890990018845,0.7308194169851027,0.7173372000000001
00:04.676,-0.08150765299797058,0.628281143137113,1.29005348
00:04.801,-0.08396504819393158,0.5201170189319725,1.9634181320000001
00:04.938,-0.07092545181512833,0.41440145019797214,2.6944663188
00:05.062,-0.033440686762332916,0.3255804842391221,3.44692968692
00:05.178,-0.0356125608086586,0.23595701295648297,4.203466718228
00:05.313,-0.030124859884381294,0.15510049163383088,4.9558400464052
00:05.432,-0.003141196444630623,0.10326168616798981,5.6749560417646805
00:05.594,-0.011944347992539406,0.05019488511311543,6.357230437588212
00:05.833,0.0031595733016729355,0.06779277300591391,6.9787973938293915
00:06.081,0.02597407065331936,0.11223450942689484,7.544217654446452
00:06.322,0.03937087953090668,0.14182595666254522,8.074135889001807
00:06.576,0.03171384334564209,0.16768372730972503,8.534662300101626
00:06.849,-0.0005757156759500504,0.20319961638248496,8.910276070091465
00:07.131,-0.012088337913155556,0.22403622434029938,9.252718463082319
00:07.408,-0.01551974005997181,0.24235894493855994,9.573946616774087
00:07.652,-0.06793108582496643,0.24843457190933824,9.88103195509668
00:07.865,-0.08991310000419617,0.2389709412153949,10.21464875958701
00:08.035,-0.05968121439218521,0.22316232101803007,10.532113883628309
00:08.181,-0.07913350313901901,0.19896751226810358,10.850692495265479
00:08.314,-0.05925869196653366,0.17192928770247806,11.16362324573893
00:08.445,-0.08033886551856995,0.14116269541953105,11.494890921165037
00:08.586,-0.09131448715925217,0.12055134893681635,11.786521829048533
00:08.706,-0.04665876179933548,0.10889087857923227,12.05967964614368
00:08.827,-0.04434998333454132,0.08873642860191672,12.338021681529312
00:08.952,-0.0748240053653717,0.08067689848365706,12.567279513376382
00:09.070,-0.06733965873718262,0.07862633339244551,12.771931562038745
00:09.193,-0.0594731867313385,0.07805096956762422,12.953398405834871
00:09.323,-0.048271894454956055,0.08188244824847671,13.110748565251384
00:09.447,-0.005990305915474892,0.09178386316539691,13.245553708726247
00:09.582,-0.03020125813782215,0.09911337244334639,13.359968337853621
00:09.717,-0.004774229601025581,0.10650821777295927,13.478551504068259
00:09.848,-0.004198359325528145,0.11509628540387586,13.579086353661433
00:09.971,0.008813349530100822,0.12228084856190986,13.665057718295289
00:10.088,0.005482157692313194,0.13390070507914245,13.714821946465761
00:10.205,-0.01480674184858799,0.13869353135827303,13.779709751819185
00:10.331,0.004484681412577629,0.14394587045584098,13.838208776637266
00:10.453,0.01679818145930767,0.14994936917819396,13.88908789897354
00:10.665,0.0007231142371892929,0.1540400722195381,13.939869109076186
00:10.885,0.006071900948882103,0.16721608945020183,13.984502198168569
00:11.141,-0.023708360269665718,0.17617564489803583,14.031561978351712
00:11.382,0.0037017669528722763,0.18078706266731168,14.081135780516542
00:11.617,0.0012395437806844711,0.18287008051779527,14.135512202464888
00:11.861,0.013698374852538109,0.18199339669240683,14.1961309822184
00:12.100,0.029499126598238945,0.1789222945259415,14.266447883996559
00:12.350,0.028915537521243095,0.1745579723373873,14.344553095596902
00:12.621,0.038882650434970856,0.16920642608524095,14.431167786037213
00:12.824,0.0033898334950208664,0.16354906946005,14.523931007433491
00:13.016,0.018390407785773277,0.15447076954980848,14.621187906690142
00:13.185,-0.027352647855877876,0.15007457381440004,14.698499116021129
00:13.332,0.00012978725135326385,0.14365199486550406,14.777549204419016
00:13.475,-0.0790126770734787,0.1367415139432577,14.855234283977115
00:13.683,-0.03345232456922531,0.13150398621618353,14.928870855579405
00:13.827,-0.005685189738869667,0.12779150184369634,15.020243770021464
00:13.983,-0.015913764014840126,0.12484183792864788,15.081839393019319
00:14.110,-0.0009581316262483597,0.11990081960202872,15.157765453717388
00:14.234,0.01412847451865673,0.11948635960678973,15.204378908345651
00:14.358,0.03939804434776306,0.11503981629343485,15.267111017511088
00:14.485,0.006617201492190361,0.11704026679745118,15.30008991575998
00:14.609,0.03615375608205795,0.11931769830934738,15.327460924183983
00:14.730,-0.010893205180764198,0.1219254543378197,15.350004831765585
00:14.855,0.019653549417853355,0.12045187118481132,15.388674348589026
00:14.994,-0.011153878644108772,0.11995504064357343,15.421236913730123
00:15.117,-0.03235751390457153,0.12112087653335844,15.448263222357111
00:15.243,-0.05754969269037247,0.12196004760186525,15.470836900121402
00:15.370,-0.04153228551149368,0.12803241736076654,15.46698321010926
00:15.501,-0.07507473975419998,0.13326578851844464,15.461614889098335
00:15.667,-0.09512246400117874,0.13775010336599197,15.454873400188502
00:15.900,-0.07915066182613373,0.13803972187542707,15.468796060169652
00:16.130,-0.049704767763614655,0.1389317513784558,15.480426454152687
00:16.383,-0.09381657093763351,0.1393806508688092,15.490673808737418
00:16.624,-0.07607344537973404,0.1396698576377081,15.500926427863675
00:16.852,-0.03810428828001022,0.14332817521787494,15.489823785077308
00:17.089,-0.015520388260483742,0.1413668813481347,15.503201406569577
00:17.313,0.014215288683772087,0.1396888818454693,15.51641126591262
00:17.550,0.013246266171336174,0.13812398536678436,15.529870139321357
00:17.759,0.08187764883041382,0.14045216295075408,15.523753125389222
00:17.943,0.06610692292451859,0.13744921142658345,15.540927812850299
00:18.146,0.12559035420417786,0.1349878947843431,15.55771503156527
00:18.298,0.11895963549613953,0.1331433758714207,15.573503528408743
00:18.437,0.1311420053243637,0.13567818915728194,15.56658317556787
00:18.571,0.11360019445419312,0.13708523142177606,15.562484858011082
00:18.712,0.04982639104127884,0.13818061068456103,15.558376372209974
00:18.886,0.006433701142668724,0.13926880478377976,15.553308734988978
00:19.016,-0.029751131311058998,0.13537518952958252,15.57122786149008
00:19.141,-0.06332709640264511,0.13679132803171293,15.565985075341073
00:19.289,-0.1134987622499466,0.1328393250751057,15.585106567806967
00:19.417,-0.17456816136837006,0.13011559868085334,15.601995911026272
00:19.542,-0.15937264263629913,0.12762843794575607,15.618416319923645
00:19.690,-0.14022384583950043,0.1258261583011935,15.633124687931282
00:19.821,-0.15806977450847626,0.12488518739720066,15.645172219138153
00:19.961,-0.13409823179244995,0.1289003237194278,15.632754997224339
00:20.088,-0.049790069460868835,0.127629420824026,15.642509497501905
00:20.216,-0.037935271859169006,0.1268708680506268,15.649748547751715
00:20.366,-0.008068585768342018,0.13119102941152574,15.632973692976543
00:20.492,0.031743504106998444,0.13010224664345105,15.63872632367889
00:20.620,0.07237555086612701,0.12933277793554898,15.642933691311
00:20.785,0.040386028587818146,0.12919999748476926,15.6446603221799
